id,round_id,participant_name,participant_gender,participant_age,size,filling_height,object_shape,cup_shape,object_num,human_pouring_angle,gt_pouring_angle
339,2,Participant_7,Male,20,l,half,triangle,erlenmeyer,2,90.0,99.09547
340,2,Participant_7,Male,20,m,half,triangle,erlenmeyer,11,135.0,94.8704
341,2,Participant_7,Male,20,s,half,triangle,erlenmeyer,80,75.0,80.807724
342,2,Participant_7,Male,20,l,full,circle,ierlenmeyer,3,28.0,22.778082
343,2,Participant_7,Male,20,m,full,circle,ierlenmeyer,13,95.0,61.595604
344,2,Participant_7,Male,20,s,full,circle,ierlenmeyer,104,49.0,40.934063
345,2,Participant_7,Male,20,l,half,circle,ierlenmeyer,2,50.0,83.266045
346,2,Participant_7,Male,20,m,half,circle,ierlenmeyer,8,50.0,69.88677
347,2,Participant_7,Male,20,s,half,circle,ierlenmeyer,50,62.0,69.16895
348,2,Participant_7,Male,20,l,full,trapezoid,ierlenmeyer,3,104.0,62.7002
349,2,Participant_7,Male,20,m,full,trapezoid,ierlenmeyer,11,15.0,63.30239
350,2,Participant_7,Male,20,s,full,trapezoid,ierlenmeyer,98,22.0,38.421738
351,2,Participant_7,Male,20,l,half,trapezoid,ierlenmeyer,2,91.0,83.18219
352,2,Participant_7,Male,20,m,half,trapezoid,ierlenmeyer,6,62.0,82.86349
353,2,Participant_7,Male,20,s,half,trapezoid,ierlenmeyer,50,100.0,67.67139
354,2,Participant_7,Male,20,l,full,triangle,ierlenmeyer,4,41.0,25.335588
355,2,Participant_7,Male,20,m,full,triangle,ierlenmeyer,18,37.0,64.17728
356,2,Participant_7,Male,20,s,full,triangle,ierlenmeyer,135,80.0,38.25145
357,2,Participant_7,Male,20,l,half,triangle,ierlenmeyer,2,96.0,83.053215
358,2,Participant_7,Male,20,m,half,triangle,ierlenmeyer,11,83.0,76.671135
359,2,Participant_7,Male,20,s,half,triangle,ierlenmeyer,80,81.0,73.39693
360,2,Participant_7,Male,20,l,full,circle,regular,3,10.0,39.581257
361,2,Participant_7,Male,20,m,full,circle,regular,13,26.0,74.51456
362,2,Participant_7,Male,20,s,full,circle,regular,105,39.0,54.080322
363,2,Participant_7,Male,20,l,half,circle,regular,2,24.0,91.40256
364,2,Participant_7,Male,20,m,half,circle,regular,8,90.0,79.96349
365,2,Participant_7,Male,20,s,half,circle,regular,50,74.0,87.20294
366,2,Participant_7,Male,20,l,full,trapezoid,regular,3,16.0,46.065235
367,2,Participant_7,Male,20,m,full,trapezoid,regular,11,54.0,85.26784
368,2,Participant_7,Male,20,s,full,trapezoid,regular,96,122.0,48.022465
369,2,Participant_7,Male,20,l,half,trapezoid,regular,2,75.0,91.23225
370,2,Participant_7,Male,20,m,half,trapezoid,regular,7,30.0,91.48672
371,2,Participant_7,Male,20,s,half,trapezoid,regular,50,96.0,75.05923
372,2,Participant_7,Male,20,l,full,triangle,regular,4,58.0,61.188095
373,2,Participant_7,Male,20,m,full,triangle,regular,18,92.0,52.687828
374,2,Participant_7,Male,20,s,full,triangle,regular,140,91.0,38.345623
375,2,Participant_7,Male,20,l,half,triangle,regular,2,92.0,91.01293
376,2,Participant_7,Male,20,m,half,triangle,regular,11,60.0,81.13408
377,2,Participant_7,Male,20,s,half,triangle,regular,80,65.0,74.32363
378,2,Participant_8,Male,18,l,full,circle,erlenmeyer,3,87.0,98.69652
379,2,Participant_8,Male,18,m,full,circle,erlenmeyer,13,65.0,72.1929
380,2,Participant_8,Male,18,s,full,circle,erlenmeyer,100,67.0,65.924805
381,2,Participant_8,Male,18,l,half,circle,erlenmeyer,2,85.0,99.71707
382,2,Participant_8,Male,18,m,half,circle,erlenmeyer,8,83.0,90.7779
383,2,Participant_8,Male,18,s,half,circle,erlenmeyer,50,79.0,87.13128
384,2,Participant_8,Male,18,l,full,trapezoid,erlenmeyer,4,64.0,98.98281
385,2,Participant_8,Male,18,m,full,trapezoid,erlenmeyer,11,52.0,81.7147
386,2,Participant_8,Male,18,s,full,trapezoid,erlenmeyer,90,79.0,70.49483
387,2,Participant_8,Male,18,l,half,trapezoid,erlenmeyer,2,77.0,100.0269
388,2,Participant_8,Male,18,m,half,trapezoid,erlenmeyer,7,80.0,86.846306
389,2,Participant_8,Male,18,s,half,trapezoid,erlenmeyer,50,72.0,86.24958
390,2,Participant_8,Male,18,l,full,triangle,erlenmeyer,4,93.0,92.41185
391,2,Participant_8,Male,18,m,full,triangle,erlenmeyer,18,79.0,52.56189
392,2,Participant_8,Male,18,s,full,triangle,erlenmeyer,135,71.0,58.66556
393,2,Participant_8,Male,18,l,half,triangle,erlenmeyer,2,107.0,99.09547
394,2,Participant_8,Male,18,m,half,triangle,erlenmeyer,11,87.0,94.8704
395,2,Participant_8,Male,18,s,half,triangle,erlenmeyer,80,89.0,80.807724
396,2,Participant_8,Male,18,l,full,circle,ierlenmeyer,3,51.0,22.778082
397,2,Participant_8,Male,18,m,full,circle,ierlenmeyer,13,73.0,61.595604
398,2,Participant_8,Male,18,s,full,circle,ierlenmeyer,104,69.0,40.934063
399,2,Participant_8,Male,18,l,half,circle,ierlenmeyer,2,83.0,83.266045
400,2,Participant_8,Male,18,m,half,circle,ierlenmeyer,8,90.0,69.88677
401,2,Participant_8,Male,18,s,half,circle,ierlenmeyer,50,82.0,69.16895
402,2,Participant_8,Male,18,l,full,trapezoid,ierlenmeyer,3,90.0,62.7002
403,2,Participant_8,Male,18,m,full,trapezoid,ierlenmeyer,11,82.0,63.30239
404,2,Participant_8,Male,18,s,full,trapezoid,ierlenmeyer,98,48.0,38.421738
405,2,Participant_8,Male,18,l,half,trapezoid,ierlenmeyer,2,94.0,83.18219
406,2,Participant_8,Male,18,m,half,trapezoid,ierlenmeyer,6,80.0,82.86349
407,2,Participant_8,Male,18,s,half,trapezoid,ierlenmeyer,50,78.0,67.67139
408,2,Participant_8,Male,18,l,full,triangle,ierlenmeyer,4,81.0,25.335588
409,2,Participant_8,Male,18,m,full,triangle,ierlenmeyer,18,88.0,64.17728
410,2,Participant_8,Male,18,s,full,triangle,ierlenmeyer,135,72.0,38.25145
411,2,Participant_8,Male,18,l,half,triangle,ierlenmeyer,2,77.0,83.053215
412,2,Participant_8,Male,18,m,half,triangle,ierlenmeyer,11,84.0,76.671135
413,2,Participant_8,Male,18,s,half,triangle,ierlenmeyer,80,77.0,73.39693
414,2,Participant_8,Male,18,l,full,circle,regular,3,66.0,39.581257
415,2,Participant_8,Male,18,m,full,circle,regular,13,81.0,74.51456
416,2,Participant_8,Male,18,s,full,circle,regular,105,93.0,54.080322
417,2,Participant_8,Male,18,l,half,circle,regular,2,84.0,91.40256
418,2,Participant_8,Male,18,m,half,circle,regular,8,84.0,79.96349
419,2,Participant_8,Male,18,s,half,circle,regular,50,91.0,87.20294
420,2,Participant_8,Male,18,l,full,trapezoid,regular,3,66.0,46.065235
421,2,Participant_8,Male,18,m,full,trapezoid,regular,11,69.0,85.26784
422,2,Participant_8,Male,18,s,full,trapezoid,regular,96,85.0,48.022465
423,2,Participant_8,Male,18,l,half,trapezoid,regular,2,81.0,91.23225
424,2,Participant_8,Male,18,m,half,trapezoid,regular,7,91.0,91.48672
425,2,Participant_8,Male,18,s,half,trapezoid,regular,50,89.0,75.05923
426,2,Participant_8,Male,18,l,full,triangle,regular,4,90.0,61.188095
427,2,Participant_8,Male,18,m,full,triangle,regular,18,89.0,52.687828
428,2,Participant_8,Male,18,s,full,triangle,regular,140,91.0,38.345623
429,2,Participant_8,Male,18,l,half,triangle,regular,2,89.0,91.01293
430,2,Participant_8,Male,18,m,half,triangle,regular,11,84.0,81.13408
431,2,Participant_8,Male,18,s,half,triangle,regular,80,83.0,74.32363
432,2,Participant_9,Female,18,l,full,circle,erlenmeyer,3,42.0,98.69652
433,2,Participant_9,Female,18,m,full,circle,erlenmeyer,13,91.0,72.1929
434,2,Participant_9,Female,18,s,full,circle,erlenmeyer,100,64.0,65.924805
435,2,Participant_9,Female,18,l,half,circle,erlenmeyer,2,89.0,99.71707
436,2,Participant_9,Female,18,m,half,circle,erlenmeyer,8,93.0,90.7779
437,2,Participant_9,Female,18,s,half,circle,erlenmeyer,50,100.0,87.13128
438,2,Participant_9,Female,18,l,full,trapezoid,erlenmeyer,4,92.0,98.98281
439,2,Participant_9,Female,18,m,full,trapezoid,erlenmeyer,11,43.0,81.7147
440,2,Participant_9,Female,18,s,full,trapezoid,erlenmeyer,90,117.0,70.49483
441,2,Participant_9,Female,18,l,half,trapezoid,erlenmeyer,2,110.0,100.0269
442,2,Participant_9,Female,18,m,half,trapezoid,erlenmeyer,7,92.0,86.846306
443,2,Participant_9,Female,18,s,half,trapezoid,erlenmeyer,50,88.0,86.24958
444,2,Participant_9,Female,18,l,full,triangle,erlenmeyer,4,102.0,92.41185
445,2,Participant_9,Female,18,m,full,triangle,erlenmeyer,18,83.0,52.56189
446,2,Participant_9,Female,18,s,full,triangle,erlenmeyer,135,55.0,58.66556
447,2,Participant_9,Female,18,l,half,triangle,erlenmeyer,2,110.0,99.09547
448,2,Participant_9,Female,18,m,half,triangle,erlenmeyer,11,80.0,94.8704
449,2,Participant_9,Female,18,s,half,triangle,erlenmeyer,80,87.0,80.807724
450,2,Participant_9,Female,18,l,full,circle,ierlenmeyer,3,11.0,22.778082
451,2,Participant_9,Female,18,m,full,circle,ierlenmeyer,13,18.0,61.595604
452,2,Participant_9,Female,18,s,full,circle,ierlenmeyer,104,23.0,40.934063
453,2,Participant_9,Female,18,l,half,circle,ierlenmeyer,2,67.0,83.266045
454,2,Participant_9,Female,18,m,half,circle,ierlenmeyer,8,33.0,69.88677
455,2,Participant_9,Female,18,s,half,circle,ierlenmeyer,50,37.0,69.16895
456,2,Participant_9,Female,18,l,full,trapezoid,ierlenmeyer,3,91.0,62.7002
457,2,Participant_9,Female,18,m,full,trapezoid,ierlenmeyer,11,12.0,63.30239
458,2,Participant_9,Female,18,s,full,trapezoid,ierlenmeyer,98,47.0,38.421738
459,2,Participant_9,Female,18,l,half,trapezoid,ierlenmeyer,2,79.0,83.18219
460,2,Participant_9,Female,18,m,half,trapezoid,ierlenmeyer,6,72.0,82.86349
461,2,Participant_9,Female,18,s,half,trapezoid,ierlenmeyer,50,41.0,67.67139
462,2,Participant_9,Female,18,l,full,triangle,ierlenmeyer,4,50.0,25.335588
463,2,Participant_9,Female,18,m,full,triangle,ierlenmeyer,18,67.0,64.17728
464,2,Participant_9,Female,18,s,full,triangle,ierlenmeyer,135,73.0,38.25145
465,2,Participant_9,Female,18,l,half,triangle,ierlenmeyer,2,77.0,83.053215
466,2,Participant_9,Female,18,m,half,triangle,ierlenmeyer,11,56.0,76.671135
467,2,Participant_9,Female,18,s,half,triangle,ierlenmeyer,80,76.0,73.39693
468,2,Participant_9,Female,18,l,full,circle,regular,3,20.0,39.581257
469,2,Participant_9,Female,18,m,full,circle,regular,13,42.0,74.51456
470,2,Participant_9,Female,18,s,full,circle,regular,105,42.0,54.080322
471,2,Participant_9,Female,18,l,half,circle,regular,2,39.0,91.40256
472,2,Participant_9,Female,18,m,half,circle,regular,8,92.0,79.96349
473,2,Participant_9,Female,18,s,half,circle,regular,50,76.0,87.20294
474,2,Participant_9,Female,18,l,full,trapezoid,regular,3,19.0,46.065235
475,2,Participant_9,Female,18,m,full,trapezoid,regular,11,67.0,85.26784
476,2,Participant_9,Female,18,s,full,trapezoid,regular,96,104.0,48.022465
477,2,Participant_9,Female,18,l,half,trapezoid,regular,2,64.0,91.23225
478,2,Participant_9,Female,18,m,half,trapezoid,regular,7,102.0,91.48672
479,2,Participant_9,Female,18,s,half,trapezoid,regular,50,37.0,75.05923
480,2,Participant_9,Female,18,l,full,triangle,regular,4,105.0,61.188095
481,2,Participant_9,Female,18,m,full,triangle,regular,18,96.0,52.687828
482,2,Participant_9,Female,18,s,full,triangle,regular,140,107.0,38.345623
483,2,Participant_9,Female,18,l,half,triangle,regular,2,109.0,91.01293
484,2,Participant_9,Female,18,m,half,triangle,regular,11,90.0,81.13408
485,2,Participant_9,Female,18,s,half,triangle,regular,80,110.0,74.32363
486,3,Participant_10,Female,20,l,full,circle,erlenmeyer,3,100.0,98.696655
487,3,Participant_10,Female,20,m,full,circle,erlenmeyer,13,100.0,77.76504
488,3,Participant_10,Female,20,s,full,circle,erlenmeyer,100,101.0,68.34585
489,3,Participant_10,Female,20,l,half,circle,erlenmeyer,2,100.0,99.71707
490,3,Participant_10,Female,20,m,half,circle,erlenmeyer,8,100.0,90.62338
491,3,Participant_10,Female,20,s,half,circle,erlenmeyer,50,100.0,90.018814
492,3,Participant_10,Female,20,l,full,trapezoid,erlenmeyer,4,101.0,93.50536
493,3,Participant_10,Female,20,m,full,trapezoid,erlenmeyer,11,45.0,75.612144
494,3,Participant_10,Female,20,s,full,trapezoid,erlenmeyer,90,100.0,61.0418
495,3,Participant_10,Female,20,l,half,trapezoid,erlenmeyer,2,101.0,114.135475
496,3,Participant_10,Female,20,m,half,trapezoid,erlenmeyer,7,101.0,92.33192
497,3,Participant_10,Female,20,s,half,trapezoid,erlenmeyer,50,90.0,82.66944
498,3,Participant_10,Female,20,l,full,triangle,erlenmeyer,4,102.0,98.807915
499,3,Participant_10,Female,20,m,full,triangle,erlenmeyer,18,100.0,88.88692
500,3,Participant_10,Female,20,s,full,triangle,erlenmeyer,135,100.0,67.62348
501,3,Participant_10,Female,20,l,half,triangle,erlenmeyer,2,100.0,99.06522
502,3,Participant_10,Female,20,m,half,triangle,erlenmeyer,11,100.0,73.88716
503,3,Participant_10,Female,20,s,half,triangle,erlenmeyer,80,101.0,82.86476
504,3,Participant_10,Female,20,l,full,circle,ierlenmeyer,3,51.0,31.822084
505,3,Participant_10,Female,20,m,full,circle,ierlenmeyer,13,90.0,53.005753
506,3,Participant_10,Female,20,s,full,circle,ierlenmeyer,104,80.0,40.126896
507,3,Participant_10,Female,20,l,half,circle,ierlenmeyer,2,83.0,83.266045
508,3,Participant_10,Female,20,m,half,circle,ierlenmeyer,8,81.0,77.72165
509,3,Participant_10,Female,20,s,half,circle,ierlenmeyer,50,81.0,67.11901
510,3,Participant_10,Female,20,l,full,trapezoid,ierlenmeyer,3,80.0,82.33123
511,3,Participant_10,Female,20,m,full,trapezoid,ierlenmeyer,11,101.0,75.07541
512,3,Participant_10,Female,20,s,full,trapezoid,ierlenmeyer,98,82.0,53.005184
513,3,Participant_10,Female,20,l,half,trapezoid,ierlenmeyer,2,81.0,83.43013
514,3,Participant_10,Female,20,m,half,trapezoid,ierlenmeyer,6,81.0,82.79455
515,3,Participant_10,Female,20,s,half,trapezoid,ierlenmeyer,50,81.0,67.87593
516,3,Participant_10,Female,20,l,full,triangle,ierlenmeyer,4,81.0,48.269012
517,3,Participant_10,Female,20,m,full,triangle,ierlenmeyer,18,91.0,23.431128
518,3,Participant_10,Female,20,s,full,triangle,ierlenmeyer,135,102.0,53.18724
519,3,Participant_10,Female,20,l,half,triangle,ierlenmeyer,2,82.0,82.79288
520,3,Participant_10,Female,20,m,half,triangle,ierlenmeyer,11,80.0,73.38472
521,3,Participant_10,Female,20,s,half,triangle,ierlenmeyer,80,80.0,68.55874
522,3,Participant_10,Female,20,l,full,circle,regular,3,83.0,18.73478
523,3,Participant_10,Female,20,m,full,circle,regular,13,91.0,60.119522
524,3,Participant_10,Female,20,s,full,circle,regular,105,92.0,43.991993
525,3,Participant_10,Female,20,l,half,circle,regular,2,90.0,91.401146
526,3,Participant_10,Female,20,m,half,circle,regular,8,91.0,79.96939
527,3,Participant_10,Female,20,s,half,circle,regular,50,90.0,81.4486
528,3,Participant_10,Female,20,l,full,trapezoid,regular,3,91.0,86.55673
529,3,Participant_10,Female,20,m,full,trapezoid,regular,11,90.0,61.325226
530,3,Participant_10,Female,20,s,full,trapezoid,regular,96,84.0,39.843815
531,3,Participant_10,Female,20,l,half,trapezoid,regular,2,80.0,91.52991
532,3,Participant_10,Female,20,m,half,trapezoid,regular,7,91.0,78.694496
533,3,Participant_10,Female,20,s,half,trapezoid,regular,50,91.0,79.817055
534,3,Participant_10,Female,20,l,full,triangle,regular,4,90.0,30.792068
535,3,Participant_10,Female,20,m,full,triangle,regular,18,90.0,59.80021
536,3,Participant_10,Female,20,s,full,triangle,regular,140,91.0,31.709301
537,3,Participant_10,Female,20,l,half,triangle,regular,2,91.0,90.896545
538,3,Participant_10,Female,20,m,half,triangle,regular,11,90.0,86.62805
539,3,Participant_10,Female,20,s,half,triangle,regular,80,80.0,69.03054
540,3,Participant_11,Male,20,l,full,circle,erlenmeyer,3,55.0,98.696655
541,3,Participant_11,Male,20,m,full,circle,erlenmeyer,13,28.0,77.76504
542,3,Participant_11,Male,20,s,full,circle,erlenmeyer,100,82.0,68.34585
543,3,Participant_11,Male,20,l,half,circle,erlenmeyer,2,82.0,99.71707
544,3,Participant_11,Male,20,m,half,circle,erlenmeyer,8,82.0,90.62338
545,3,Participant_11,Male,20,s,half,circle,erlenmeyer,50,62.0,90.018814
546,3,Participant_11,Male,20,l,full,trapezoid,erlenmeyer,4,16.0,93.50536
547,3,Participant_11,Male,20,m,full,trapezoid,erlenmeyer,11,53.0,75.612144
548,3,Participant_11,Male,20,s,full,trapezoid,erlenmeyer,90,82.0,61.0418
549,3,Participant_11,Male,20,l,half,trapezoid,erlenmeyer,2,82.0,114.135475
550,3,Participant_11,Male,20,m,half,trapezoid,erlenmeyer,7,108.0,92.33192
551,3,Participant_11,Male,20,s,half,trapezoid,erlenmeyer,50,90.0,82.66944
552,3,Participant_11,Male,20,l,full,triangle,erlenmeyer,4,64.0,98.807915
553,3,Participant_11,Male,20,m,full,triangle,erlenmeyer,18,60.0,88.88692
554,3,Participant_11,Male,20,s,full,triangle,erlenmeyer,135,88.0,67.62348
555,3,Participant_11,Male,20,l,half,triangle,erlenmeyer,2,108.0,99.06522
556,3,Participant_11,Male,20,m,half,triangle,erlenmeyer,11,108.0,73.88716
557,3,Participant_11,Male,20,s,half,triangle,erlenmeyer,80,98.0,82.86476
558,3,Participant_11,Male,20,l,full,circle,ierlenmeyer,3,9.0,31.822084
559,3,Participant_11,Male,20,m,full,circle,ierlenmeyer,13,90.0,53.005753
560,3,Participant_11,Male,20,s,full,circle,ierlenmeyer,104,70.0,40.126896
561,3,Participant_11,Male,20,l,half,circle,ierlenmeyer,2,82.0,83.266045
562,3,Participant_11,Male,20,m,half,circle,ierlenmeyer,8,82.0,77.72165
563,3,Participant_11,Male,20,s,half,circle,ierlenmeyer,50,82.0,67.11901
564,3,Participant_11,Male,20,l,full,trapezoid,ierlenmeyer,3,69.0,82.33123
565,3,Participant_11,Male,20,m,full,trapezoid,ierlenmeyer,11,82.0,75.07541
566,3,Participant_11,Male,20,s,full,trapezoid,ierlenmeyer,98,55.0,53.005184
567,3,Participant_11,Male,20,l,half,trapezoid,ierlenmeyer,2,69.0,83.43013
568,3,Participant_11,Male,20,m,half,trapezoid,ierlenmeyer,6,82.0,82.79455
569,3,Participant_11,Male,20,s,half,trapezoid,ierlenmeyer,50,82.0,67.87593
570,3,Participant_11,Male,20,l,full,triangle,ierlenmeyer,4,4.0,48.269012
571,3,Participant_11,Male,20,m,full,triangle,ierlenmeyer,18,90.0,23.431128
572,3,Participant_11,Male,20,s,full,triangle,ierlenmeyer,135,108.0,53.18724
573,3,Participant_11,Male,20,l,half,triangle,ierlenmeyer,2,82.0,82.79288
574,3,Participant_11,Male,20,m,half,triangle,ierlenmeyer,11,82.0,73.38472
575,3,Participant_11,Male,20,s,half,triangle,ierlenmeyer,80,82.0,68.55874
576,3,Participant_11,Male,20,l,full,circle,regular,3,10.0,18.73478
577,3,Participant_11,Male,20,m,full,circle,regular,13,90.0,60.119522
578,3,Participant_11,Male,20,s,full,circle,regular,105,35.0,43.991993
579,3,Participant_11,Male,20,l,half,circle,regular,2,90.0,91.401146
580,3,Participant_11,Male,20,m,half,circle,regular,8,85.0,79.96939
581,3,Participant_11,Male,20,s,half,circle,regular,50,90.0,81.4486
582,3,Participant_11,Male,20,l,full,trapezoid,regular,3,74.0,86.55673
583,3,Participant_11,Male,20,m,full,trapezoid,regular,11,14.0,61.325226
584,3,Participant_11,Male,20,s,full,trapezoid,regular,96,82.0,39.843815
585,3,Participant_11,Male,20,l,half,trapezoid,regular,2,82.0,91.52991
586,3,Participant_11,Male,20,m,half,trapezoid,regular,7,90.0,78.694496
587,3,Participant_11,Male,20,s,half,trapezoid,regular,50,90.0,79.817055
588,3,Participant_11,Male,20,l,full,triangle,regular,4,30.0,30.792068
589,3,Participant_11,Male,20,m,full,triangle,regular,18,15.0,59.80021
590,3,Participant_11,Male,20,s,full,triangle,regular,140,90.0,31.709301
591,3,Participant_11,Male,20,l,half,triangle,regular,2,90.0,90.896545
592,3,Participant_11,Male,20,m,half,triangle,regular,11,90.0,86.62805
593,3,Participant_11,Male,20,s,half,triangle,regular,80,25.0,69.03054
594,3,Participant_12,Male,23,l,full,circle,erlenmeyer,3,104.0,98.696655
595,3,Participant_12,Male,23,m,full,circle,erlenmeyer,13,87.0,77.76504
596,3,Participant_12,Male,23,s,full,circle,erlenmeyer,100,92.0,68.34585
597,3,Participant_12,Male,23,l,half,circle,erlenmeyer,2,96.0,99.71707
598,3,Participant_12,Male,23,m,half,circle,erlenmeyer,8,85.0,90.62338
599,3,Participant_12,Male,23,s,half,circle,erlenmeyer,50,76.0,90.018814
600,3,Participant_12,Male,23,l,full,trapezoid,erlenmeyer,4,100.0,93.50536
601,3,Participant_12,Male,23,m,full,trapezoid,erlenmeyer,11,85.0,75.612144
602,3,Participant_12,Male,23,s,full,trapezoid,erlenmeyer,90,103.0,61.0418
603,3,Participant_12,Male,23,l,half,trapezoid,erlenmeyer,2,102.0,114.135475
604,3,Participant_12,Male,23,m,half,trapezoid,erlenmeyer,7,84.0,92.33192
605,3,Participant_12,Male,23,s,half,trapezoid,erlenmeyer,50,76.0,82.66944
606,3,Participant_12,Male,23,l,full,triangle,erlenmeyer,4,81.0,98.807915
607,3,Participant_12,Male,23,m,full,triangle,erlenmeyer,18,77.0,88.88692
608,3,Participant_12,Male,23,s,full,triangle,erlenmeyer,135,98.0,67.62348
609,3,Participant_12,Male,23,l,half,triangle,erlenmeyer,2,85.0,99.06522
610,3,Participant_12,Male,23,m,half,triangle,erlenmeyer,11,83.0,73.88716
611,3,Participant_12,Male,23,s,half,triangle,erlenmeyer,80,108.0,82.86476
612,3,Participant_12,Male,23,l,full,circle,ierlenmeyer,3,77.0,31.822084
613,3,Participant_12,Male,23,m,full,circle,ierlenmeyer,13,122.0,53.005753
614,3,Participant_12,Male,23,s,full,circle,ierlenmeyer,104,87.0,40.126896
615,3,Participant_12,Male,23,l,half,circle,ierlenmeyer,2,80.0,83.266045
616,3,Participant_12,Male,23,m,half,circle,ierlenmeyer,8,73.0,77.72165
617,3,Participant_12,Male,23,s,half,circle,ierlenmeyer,50,88.0,67.11901
618,3,Participant_12,Male,23,l,full,trapezoid,ierlenmeyer,3,96.0,82.33123
619,3,Participant_12,Male,23,m,full,trapezoid,ierlenmeyer,11,66.0,75.07541
620,3,Participant_12,Male,23,s,full,trapezoid,ierlenmeyer,98,91.0,53.005184
621,3,Participant_12,Male,23,l,half,trapezoid,ierlenmeyer,2,84.0,83.43013
622,3,Participant_12,Male,23,m,half,trapezoid,ierlenmeyer,6,80.0,82.79455
623,3,Participant_12,Male,23,s,half,trapezoid,ierlenmeyer,50,86.0,67.87593
624,3,Participant_12,Male,23,l,full,triangle,ierlenmeyer,4,75.0,48.269012
625,3,Participant_12,Male,23,m,full,triangle,ierlenmeyer,18,97.0,23.431128
626,3,Participant_12,Male,23,s,full,triangle,ierlenmeyer,135,115.0,53.18724
627,3,Participant_12,Male,23,l,half,triangle,ierlenmeyer,2,102.0,82.79288
628,3,Participant_12,Male,23,m,half,triangle,ierlenmeyer,11,90.0,73.38472
629,3,Participant_12,Male,23,s,half,triangle,ierlenmeyer,80,79.0,68.55874
630,3,Participant_12,Male,23,l,full,circle,regular,3,82.0,18.73478
631,3,Participant_12,Male,23,m,full,circle,regular,13,91.0,60.119522
632,3,Participant_12,Male,23,s,full,circle,regular,105,92.0,43.991993
633,3,Participant_12,Male,23,l,half,circle,regular,2,95.0,91.401146
634,3,Participant_12,Male,23,m,half,circle,regular,8,53.0,79.96939
635,3,Participant_12,Male,23,s,half,circle,regular,50,96.0,81.4486
636,3,Participant_12,Male,23,l,full,trapezoid,regular,3,87.0,86.55673
637,3,Participant_12,Male,23,m,full,trapezoid,regular,11,63.0,61.325226
638,3,Participant_12,Male,23,s,full,trapezoid,regular,96,85.0,39.843815
639,3,Participant_12,Male,23,l,half,trapezoid,regular,2,87.0,91.52991
640,3,Participant_12,Male,23,m,half,trapezoid,regular,7,89.0,78.694496
641,3,Participant_12,Male,23,s,half,trapezoid,regular,50,99.0,79.817055
642,3,Participant_12,Male,23,l,full,triangle,regular,4,70.0,30.792068
643,3,Participant_12,Male,23,m,full,triangle,regular,18,79.0,59.80021
644,3,Participant_12,Male,23,s,full,triangle,regular,140,90.0,31.709301
645,3,Participant_12,Male,23,l,half,triangle,regular,2,87.0,90.896545
646,3,Participant_12,Male,23,m,half,triangle,regular,11,95.0,86.62805
647,3,Participant_12,Male,23,s,half,triangle,regular,80,80.0,69.03054
648,3,Participant_13,Female,23,l,full,circle,erlenmeyer,3,9.0,98.696655
649,3,Participant_13,Female,23,m,full,circle,erlenmeyer,13,5.0,77.76504
650,3,Participant_13,Female,23,s,full,circle,erlenmeyer,100,30.0,68.34585
651,3,Participant_13,Female,23,l,half,circle,erlenmeyer,2,50.0,99.71707
652,3,Participant_13,Female,23,m,half,circle,erlenmeyer,8,10.0,90.62338
653,3,Participant_13,Female,23,s,half,circle,erlenmeyer,50,20.0,90.018814
654,3,Participant_13,Female,23,l,full,trapezoid,erlenmeyer,4,25.0,93.50536
655,3,Participant_13,Female,23,m,full,trapezoid,erlenmeyer,11,2.0,75.612144
656,3,Participant_13,Female,23,s,full,trapezoid,erlenmeyer,90,30.0,61.0418
657,3,Participant_13,Female,23,l,half,trapezoid,erlenmeyer,2,80.0,114.135475
658,3,Participant_13,Female,23,m,half,trapezoid,erlenmeyer,7,20.0,92.33192
659,3,Participant_13,Female,23,s,half,trapezoid,erlenmeyer,50,30.0,82.66944
660,3,Participant_13,Female,23,l,full,triangle,erlenmeyer,4,60.0,98.807915
661,3,Participant_13,Female,23,m,full,triangle,erlenmeyer,18,40.0,88.88692
662,3,Participant_13,Female,23,s,full,triangle,erlenmeyer,135,30.0,67.62348
663,3,Participant_13,Female,23,l,half,triangle,erlenmeyer,2,70.0,99.06522
664,3,Participant_13,Female,23,m,half,triangle,erlenmeyer,11,91.0,73.88716
665,3,Participant_13,Female,23,s,half,triangle,erlenmeyer,80,40.0,82.86476
666,3,Participant_13,Female,23,l,full,circle,ierlenmeyer,3,3.0,31.822084
667,3,Participant_13,Female,23,m,full,circle,ierlenmeyer,13,35.0,53.005753
668,3,Participant_13,Female,23,s,full,circle,ierlenmeyer,104,10.0,40.126896
669,3,Participant_13,Female,23,l,half,circle,ierlenmeyer,2,3.0,83.266045
670,3,Participant_13,Female,23,m,half,circle,ierlenmeyer,8,50.0,77.72165
671,3,Participant_13,Female,23,s,half,circle,ierlenmeyer,50,50.0,67.11901
672,3,Participant_13,Female,23,l,full,trapezoid,ierlenmeyer,3,10.0,82.33123
673,3,Participant_13,Female,23,m,full,trapezoid,ierlenmeyer,11,70.0,75.07541
674,3,Participant_13,Female,23,s,full,trapezoid,ierlenmeyer,98,5.0,53.005184
675,3,Participant_13,Female,23,l,half,trapezoid,ierlenmeyer,2,3.0,83.43013
676,3,Participant_13,Female,23,m,half,trapezoid,ierlenmeyer,6,80.0,82.79455
677,3,Participant_13,Female,23,s,half,trapezoid,ierlenmeyer,50,30.0,67.87593
